SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06588136	0.03301514	0.02915395	0.02705009	0.03697638	0.0338132	0.0426541	0.03115416
0.061586	0.03499179	0.02902871	0.02701177	0.0365028	0.03353987	0.03091968	0.03090617
0.06029411	0.03103464	0.02772191	0.02599672	0.03409833	0.03232273	0.03042771	0.03006914
0.05676464	0.02921413	0.02705768	0.02542284	0.03313031	0.03137704	0.02948181	0.02940073
0.06226594	0.03442273	0.02929931	0.0270634	0.03825214	0.03463838	0.03175157	0.03155497
0.06307551	0.03112335	0.02858344	0.02686725	0.03513337	0.03313744	0.03763239	0.03065776
0.06320346	0.03251289	0.02805734	0.02605302	0.03493429	0.03216595	0.03149013	0.02998358
0.05827656	0.02994	0.02712888	0.02549023	0.03322176	0.03140278	0.02931133	0.02927907
0.06300983	0.03231323	0.02821443	0.02639828	0.03566418	0.03283822	0.0305002	0.03045286
0.05990906	0.03198197	0.02822247	0.02639406	0.03552736	0.03290397	0.03070581	0.03069704
0.05325994	0.0298729	0.02761115	0.02590367	0.03425795	0.03230512	0.02987437	0.02981138
0.05833251	0.03072353	0.02778693	0.0260819	0.03466785	0.03222782	0.02992044	0.02987862
0.06235862	0.03336079	0.02857686	0.02664104	0.0359181	0.03259284	0.03054599	0.03048317
0.05793357	0.03220141	0.02828329	0.02619891	0.03616927	0.03274055	0.03028994	0.03028994
0.05733834	0.03471787	0.02892574	0.02674472	0.03699419	0.03377163	0.03096621	0.03096826
0.05822626	0.03317854	0.02881203	0.02668785	0.03746213	0.03377924	0.03097528	0.03099992
0.06281361	0.0340967	0.02931088	0.027185	0.03695821	0.03381379	0.03102721	0.0310161
0.06066606	0.02948452	0.02792857	0.02611167	0.03351645	0.03241048	0.03643498	0.03008424
0.05903974	0.03292998	0.02809516	0.0263524	0.03666341	0.032868	0.03029734	0.03037391
0.06593286	0.03097306	0.02841681	0.02650676	0.03479481	0.03316768	0.030857	0.03076324
0.05541992	0.03200829	0.02827355	0.02635166	0.03633715	0.03303411	0.03330366	0.03035394
0.05858271	0.03284221	0.02833533	0.02654581	0.03533544	0.03326596	0.03111876	0.03061843
0.05441152	0.0308689	0.0270692	0.02541959	0.03385586	0.03154518	0.02953049	0.02952758
0.05983608	0.03036737	0.02826629	0.02624561	0.03463041	0.0325542	0.03217839	0.03015155
0.05739565	0.03236397	0.02785513	0.02608077	0.03548867	0.03195901	0.03918634	0.02980157
0.0628728	0.03229648	0.02833087	0.02655792	0.03557969	0.03304869	0.03074594	0.03069049
0.05463435	0.0300868	0.02776349	0.02601927	0.03419048	0.03210847	0.03000332	0.02990341
0.06022175	0.03063233	0.02839773	0.02664377	0.03507362	0.03290232	0.03039643	0.03039717
0.05998844	0.0316101	0.02864724	0.02673667	0.03624174	0.03336326	0.04586702	0.03087669
0.06226004	0.03082568	0.02833018	0.02640409	0.03564945	0.03292712	0.03063384	0.03063372
0.06191369	0.03315889	0.02775542	0.02588471	0.0350048	0.0317951	0.02964662	0.02964662
0.0578975	0.03047429	0.02767234	0.02597051	0.03487258	0.03198279	0.0299341	0.02994298
0.06083036	0.03228835	0.02874692	0.02665304	0.03619726	0.03408495	0.03248458	0.03114727
0.05812978	0.03102858	0.02850253	0.02657501	0.03517369	0.03342297	0.03398778	0.03100466
0.06048193	0.0312965	0.02753815	0.02562309	0.0356875	0.03182418	0.02960628	0.02957887
